LabelName,DisplayName,Top1Name,Top1Cosine,Top2Name,Top2Cosine,Top3Name,Top3Cosine,Top4Name,Top4Cosine,Top5Name,Top5Cosine
/m/02vwcm,Whisk,Wok,0.685451865196228,Whale,0.6253336071968079,Wrench,0.592965841293335,Chopsticks,0.5894169807434082,Tick,0.5888873338699341
/m/02w3r3,Paper towel,Towel,0.8845781683921814,Toilet paper,0.8203949928283691,Paper cutter,0.6762296557426453,Toilet,0.6380089521408081,Human hand,0.6327016353607178
/m/02wbtzl,Sun hat,Cowboy hat,0.7101771235466003,Sunglasses,0.6678709387779236,Swim cap,0.6432276368141174,Human head,0.6356411576271057,Human face,0.6154289245605469
/m/02wg_p,Tree house,Christmas tree,0.7641424536705017,Palm tree,0.70409095287323,House,0.6985530257225037,Tent,0.5975780487060547,Tower,0.5965672731399536
/m/02wmf,Flying disc,Rays and skates,0.5947551131248474,Roller skates,0.5939520001411438,Frying pan,0.5887479782104492,Drum,0.5877546668052673,Flashlight,0.5832276940345764
/m/02wv84t,Gas stove,Wood-burning stove,0.7903971672058105,Microwave oven,0.6219406127929688,Oven,0.6134059429168701,Frying pan,0.6119560599327087,Slow cooker,0.5938229560852051
/m/02x8cch,Salt and pepper shakers,Cooking spray,0.6638702154159546,Cocktail shaker,0.634888231754303,Mixer,0.6249679923057556,Spice rack,0.6200871467590332,Slow cooker,0.6059136390686035
/m/02x984l,Mechanical fan,Ceiling fan,0.7712600827217102,Frying pan,0.6087930798530579,Washing machine,0.6021562814712524,Sewing machine,0.5833428502082825,Heater,0.5767195820808411
/m/02xb7qb,Face powder,Human face,0.6419397592544556,Hair spray,0.5722823739051819,Facial tissue holder,0.571434736251831,Human hair,0.5567208528518677,Cooking spray,0.5331462621688843
/m/02xqq,Fax,Fox,0.7015169858932495,Printer,0.6113100647926331,Axe,0.603405237197876,Mobile phone,0.5919239521026611,Mixer,0.5897658467292786
/m/02y6n,French fries,Frying pan,0.627541720867157,French horn,0.5970631241798401,Croissant,0.5828832983970642,Waffle,0.5718442797660828,Jeans,0.5534142255783081
/m/02z51p,Nightstand,Stool,0.6097186207771301,Dog bed,0.5742331147193909,Bathtub,0.5742080807685852,Cake stand,0.5728161334991455,Wardrobe,0.5694712996482849
/m/02zn6n,Barrel,Bottle,0.6995018720626831,Beer,0.6306818723678589,Barge,0.6233790516853333,Bench,0.6170682311058044,Box,0.6122142672538757
/m/02zt3,Kite,Kettle,0.6206172704696655,Chime,0.6045970916748047,Cat,0.5841482877731323,Skateboard,0.5777489542961121,Cake,0.5612972974777222
/m/02zvsm,Tart,Tea,0.6445881128311157,Tent,0.6088153123855591,Cake,0.6067757606506348,Tomato,0.6052759289741516,Salad,0.6041454076766968
/m/03__z0,Bookcase,Suitcase,0.7961326837539673,Briefcase,0.710411012172699,Book,0.6823159456253052,Pencil case,0.6340668797492981,Backpack,0.6308611035346985
/m/030610,Treadmill,Stairs,0.672942578792572,Tire,0.6640673875808716,Train,0.6582197546958923,Swimming pool,0.6522378921508789,Bread,0.6483464241027832
/m/0306r,Fox,Fax,0.7015169858932495,Axe,0.6528222560882568,Lynx,0.5988426208496094,Falcon,0.5634286999702454,Taxi,0.5582592487335205
/m/03120,Flag,Eagle,0.5778165459632874,Candle,0.5746254324913025,Lamp,0.5716723203659058,Billboard,0.5692166686058044,Pig,0.5647486448287964
/m/0319l,French horn,French fries,0.5970631241798401,Human ear,0.5488961338996887,Harp,0.5466868877410889,Violin,0.5288045406341553,Harpsichord,0.5244468450546265
/m/031b6r,Window blind,Window,0.7628204226493835,Human eye,0.6453598737716675,Wine glass,0.6359207630157471,Light switch,0.6238495111465454,Door handle,0.6158573627471924
/m/031n1,Human foot,Human leg,0.8986095786094666,Human hand,0.821028470993042,Human eye,0.7789903283119202,Human face,0.7702866792678833,Human head,0.7503947019577026
/m/0323sq,Golf cart,Golf ball,0.7736951112747192,Cart,0.7359228134155273,Carrot,0.5942176580429077,Seat belt,0.5839632749557495,Cat furniture,0.566999614238739
/m/032b3c,Jacket,Trumpet,0.7283947467803955,Rocket,0.723110556602478,Jeans,0.6730125546455383,Suit,0.6617996692657471,Shirt,0.6616379022598267
/m/033cnk,Egg,Chicken,0.7098719477653503,Pig,0.6486911773681641,Eagle,0.6405127644538879,Dog,0.6379792094230652,Sheep,0.6311430931091309
/m/033rq4,Street light,Traffic light,0.8401845693588257,Light switch,0.7766525745391846,Light bulb,0.7429167628288269,Lamp,0.6973615288734436,Flashlight,0.6637043356895447
/m/0342h,Guitar,Piano,0.7357283234596252,Violin,0.7330632209777832,Cello,0.70396488904953,Saxophone,0.6812916994094849,Musical keyboard,0.6783638000488281
/m/034c16,Pillow,Chair,0.5897574424743652,Suit,0.5846461057662964,Stool,0.5844261050224304,Pineapple,0.5844128727912903,Snowplow,0.5746238827705383
/m/035r7c,Human leg,Human foot,0.8986095786094666,Human hand,0.7954400181770325,Human arm,0.7704827189445496,Human eye,0.7645173668861389,Human head,0.7642633318901062
/m/035vxb,Isopod,Tripod,0.6862326860427856,Ipod,0.6731618642807007,Squid,0.542897641658783,Lizard,0.5403934717178345,Leopard,0.5343589782714844
/m/0388q,Grape,Grapefruit,0.8059567213058472,Pear,0.6564242243766785,Pineapple,0.6439953446388245,Wine,0.6387360692024231,Peach,0.6241708397865295
/m/039xj_,Human ear,Human eye,0.7957192659378052,Human nose,0.7890057563781738,Human mouth,0.7874248027801514,Human head,0.7782652378082275,Earring,0.7491589188575745
/m/03bbps,Power plugs and sockets,Light switch,0.6224671006202698,Light bulb,0.6041592955589294,Street light,0.6005119681358337,Bow and arrow,0.5757137537002563,Corded phone,0.5750802159309387
/m/03bj1,Panda,Red panda,0.7416893839836121,Candy,0.630337655544281,Monkey,0.6247777342796326,Dog,0.6198896169662476,Spider,0.6196999549865723
/m/03bk1,Giraffe,Elephant,0.6100703477859497,Whale,0.5967444777488708,Waffle,0.5915204286575317,Squirrel,0.5880671143531799,Lizard,0.5795665383338928
/m/03bt1vf,Woman,Girl,0.7571542263031006,Human face,0.7448415756225586,Human eye,0.7251085042953491,Human hand,0.7215596437454224,Human head,0.7073419690132141
/m/03c7gz,Door handle,Human hand,0.7081136107444763,Window,0.6701492667198181,Stool,0.643600344657898,Handbag,0.641410231590271,Hand dryer,0.6348704695701599
/m/03d443,Rhinoceros,Dinosaur,0.6340417861938477,Binoculars,0.6205229759216309,Raccoon,0.5879061222076416,Kangaroo,0.5761982798576355,Dragonfly,0.559215784072876
/m/03dnzn,Bathtub,Bathroom cabinet,0.7253381609916687,Swimming pool,0.7104125022888184,Toilet,0.7023617029190063,Bidet,0.6913277506828308,Swimwear,0.6630454659461975
/m/03fj2,Goldfish,Starfish,0.7609965801239014,Jellyfish,0.7587225437164307,Dolphin,0.5538231134414673,Shrimp,0.5442050099372864,Lobster,0.5324092507362366
/m/03fp41,Houseplant,House,0.6649185419082642,Mushroom,0.6446390151977539,Flowerpot,0.6190524101257324,Lemon (plant),0.6023570895195007,Lavender (Plant),0.5961098074913025
/m/03fwl,Goat,Coat,0.6825306415557861,Goose,0.6771731972694397,Rabbit,0.6430609822273254,Sheep,0.629621684551239,Parrot,0.6179088354110718
/m/03g8mr,Baseball bat,Baseball glove,0.7396356463432312,Cricket ball,0.692687451839447,Bat (Animal),0.6868773102760315,Golf ball,0.664427638053894,Tennis ball,0.5977411866188049
/m/03grzl,Baseball glove,Baseball bat,0.7396356463432312,Golf ball,0.6827242970466614,Sports uniform,0.594325840473175,Cricket ball,0.5851449966430664,Door handle,0.5799577832221985
/m/03hj559,Mixing bowl,Mixer,0.7681722640991211,Bowl,0.7159383893013,Bowling equipment,0.6984936594963074,Cutting board,0.6892061233520508,Frying pan,0.6549665331840515
/m/03jbxj,Light switch,Light bulb,0.7799647450447083,Street light,0.7766525745391846,Traffic light,0.7314752340316772,Lamp,0.7159854173660278,Alarm clock,0.6591900587081909
/m/03jm5,House,Tree house,0.6985530257225037,Houseplant,0.6649185419082642,Horse,0.6330923438072205,Closet,0.6299759149551392,Window,0.6289292573928833
/m/03k3r,Horse,Dog,0.7310225963592529,Sheep,0.7097780704498291,Cattle,0.7071100473403931,Helicopter,0.6412796974182129,Seahorse,0.6372601985931396
/m/03kt2w,Stationary bicycle,Bicycle wheel,0.6954314708709717,Bicycle helmet,0.6418453454971313,Unicycle,0.6280949711799622,Motorcycle,0.6195579171180725,Stool,0.6039811968803406
/m/03l9g,Hammer,Hamster,0.603678822517395,Hamburger,0.6015180349349976,Harp,0.5906559228897095,Tower,0.5873189568519592,Raven,0.5754379630088806
/m/03ldnb,Ceiling fan,Mechanical fan,0.7712600827217102,Wall clock,0.6166501641273499,Sewing machine,0.6071323752403259,Frying pan,0.602659285068512,Heater,0.6010720133781433
/m/03m3pdh,Sofa bed,Dog bed,0.7012599110603333,Infant bed,0.6833394765853882,Studio couch,0.6539697051048279,Coffee table,0.631003737449646,Chair,0.6106669306755066
/m/03m3vtv,Adhesive tape,Toilet paper,0.6272794008255005,Tire,0.6113943457603455,Tap,0.5935088992118835,Paper towel,0.5828262567520142,Cutting board,0.5794553160667419
/m/03m5k,Harp,Harpsichord,0.6928069591522217,Scarf,0.6248171329498291,Shark,0.6093153953552246,Hammer,0.5906559228897095,Trumpet,0.5827870965003967
/m/03nfch,Sandal,Stool,0.6178624629974365,High heels,0.5907940864562988,Salad,0.5811743140220642,Necklace,0.5667800903320312,Spider,0.556540310382843
/m/03p3bw,Bicycle helmet,Football helmet,0.7517297267913818,Bicycle wheel,0.7461430430412292,Motorcycle,0.6787688732147217,Stationary bicycle,0.6418453454971313,Unicycle,0.6232438683509827
/m/03q5c7,Saucer,Cucumber,0.6413499712944031,Hamburger,0.6355019211769104,Salad,0.6040101647377014,Juice,0.5969361662864685,Heater,0.591568648815155
/m/03q5t,Harpsichord,Harp,0.6928069591522217,Saxophone,0.6008689403533936,Accordion,0.6004568338394165,Violin,0.5857988595962524,Guitar,0.5821781754493713
/m/03q69,Human hair,Human head,0.8115745782852173,Human face,0.7897840142250061,Human eye,0.7618584036827087,Human hand,0.751693844795227,Human ear,0.7360118627548218
/m/03qhv5,Heater,Mixer,0.7002164721488953,Refrigerator,0.6893761157989502,Beaker,0.6768456101417542,Oven,0.6629840731620789,Kettle,0.6554902791976929
/m/03qjg,Harmonica,Piano,0.5577186942100525,Violin,0.5555798411369324,Accordion,0.5495433211326599,Harp,0.5475440621376038,Trombone,0.5389788150787354
/m/03qrc,Hamster,Lobster,0.6905957460403442,Hamburger,0.6659867763519287,Oyster,0.649626612663269,Toaster,0.6102339029312134,Hammer,0.603678822517395
/m/03rszm,Curtain,Window,0.6571948528289795,Cutting board,0.6219983696937561,Closet,0.6212936639785767,Chair,0.6204969882965088,Cart,0.620340883731842
/m/03s_tn,Kettle,Heater,0.6554902791976929,Candle,0.6374917030334473,Cart,0.6241434812545776,Kitchen knife,0.6213278770446777,Kite,0.6206172704696655
/m/03tw93,Fireplace,Wood-burning stove,0.651494026184082,Heater,0.6455919146537781,Fire hydrant,0.6364689469337463,Oven,0.6363438963890076,Candle,0.6347099542617798
/m/03txqz,Scale,Stairs,0.6272814273834229,Ladder,0.6177544593811035,Plate,0.61164790391922,Scarf,0.6104755401611328,Suit,0.5968789458274841
/m/03v5tg,Drinking straw,Serving tray,0.6880656480789185,Human mouth,0.6744654178619385,Wine glass,0.6511552333831787,Human hand,0.6507304310798645,Measuring cup,0.6425439715385437
/m/03wvsk,Hair dryer,Hand dryer,0.8417825102806091,Washing machine,0.7484984993934631,Hair spray,0.7184826135635376,Dishwasher,0.7099786400794983,Sewing machine,0.6911146640777588
/m/03wym,Indoor rower,Roller skates,0.6136451959609985,Stationary bicycle,0.6013883352279663,Training bench,0.592376172542572,Bicycle wheel,0.5914035439491272,Swimming pool,0.5762911438941956
/m/03y6mg,Food processor,Slow cooker,0.687210738658905,Frying pan,0.6849547624588013,Pressure cooker,0.6533083319664001,Hair dryer,0.6506174802780151,Pizza cutter,0.6484054327011108
/m/04_sv,Motorcycle,Unicycle,0.7238563299179077,Bicycle wheel,0.6812282800674438,Bicycle helmet,0.6787688732147217,Snowboard,0.6310168504714966,Treadmill,0.6270636916160583
/m/040b_t,Refrigerator,Heater,0.6893761157989502,Dishwasher,0.6489422917366028,Oven,0.6438825130462646,Washing machine,0.6427330374717712,Printer,0.636321485042572
/m/04169hn,Wood-burning stove,Gas stove,0.7903971672058105,Frying pan,0.6596057415008545,Fireplace,0.651494026184082,Oven,0.6505424380302429,Slow cooker,0.63957679271698
/m/0420v5,Punching bag,Plastic bag,0.6731016635894775,Mixing bowl,0.6500384211540222,Handbag,0.6304967999458313,Human hand,0.6020204424858093,Training bench,0.59566730260849
/m/043nyj,Common fig,Common sunflower,0.703921377658844,Human face,0.5641047954559326,Fixed-wing aircraft,0.5636647939682007,Frying pan,0.5636414289474487,Human leg,0.5528612732887268
/m/0440zs,Cocktail shaker,Cocktail,0.7877891063690186,Mixer,0.6401736736297607,Salt and pepper shakers,0.634888231754303,Pressure cooker,0.6345369219779968,Bottle opener,0.623789370059967
/m/0449p,Jaguar (Animal),Bat (Animal),0.6656027436256409,Dog,0.6409294605255127,Tiger,0.5689951181411743,Horse,0.5408309698104858,Kangaroo,0.5367660522460938
/m/044r5d,Golf ball,Golf cart,0.7736951112747192,Cricket ball,0.7694217562675476,Tennis ball,0.7600278258323669,Rugby ball,0.7146782875061035,Baseball glove,0.6827242970466614
/m/046dlr,Alarm clock,Wall clock,0.7645485401153564,Digital clock,0.6944053173065186,Light switch,0.6591900587081909,Watch,0.6531922817230225,Stop sign,0.6405297517776489
/m/047j0r,Filing cabinet,Bathroom cabinet,0.7089695930480957,Cabinetry,0.6700767874717712,Office building,0.6087268590927124,Coffee table,0.578302800655365,Waste container,0.5729902982711792
/m/047v4b,Artichoke,Cake,0.5910407304763794,Tortoise,0.5761256814002991,Antelope,0.5693730115890503,Suitcase,0.5649663209915161,Broccoli,0.5614379048347473
/m/04c0y,Kangaroo,Canoe,0.6333482265472412,Koala,0.6154187917709351,Dog,0.6127283573150635,Parrot,0.5957566499710083,Squirrel,0.5845944881439209
/m/04cp_,Koala,Kangaroo,0.6154187917709351,Dog,0.5987057685852051,Whale,0.578991711139679,Raccoon,0.5672076940536499,Deer,0.5670860409736633
/m/04ctx,Knife,Kitchen knife,0.7423321604728699,Rifle,0.7112797498703003,Sword,0.6878718733787537,Scissors,0.6691216826438904,Snake,0.6405836939811707
/m/04dr76w,Bottle,Bottle opener,0.757552981376648,Barrel,0.6995018720626831,Fountain,0.6744308471679688,Glasses,0.6542139053344727,Bathtub,0.6483124494552612
/m/04f5ws,Bottle opener,Bottle,0.757552981376648,Wine glass,0.6822801232337952,Can opener,0.6559803485870361,Cocktail shaker,0.623789370059967,Measuring cup,0.5932032465934753
/m/04g2r,Lynx,Fox,0.5988426208496094,Lion,0.5616282820701599,Axe,0.551282525062561,Lizard,0.5477537512779236,Torch,0.5439398884773254
/m/04gth,Lavender (Plant),Lemon (plant),0.7440100312232971,Orange (fruit),0.608789324760437,Houseplant,0.5961098074913025,Ladder,0.5617778301239014,Lantern,0.5551009178161621
/m/04h7h,Lighthouse,Lantern,0.6600664854049683,Light bulb,0.6520534753799438,Light switch,0.60943603515625,Torch,0.6084957718849182,Tree house,0.5925949811935425
/m/04h8sr,Dumbbell,Duck,0.5962273478507996,Doll,0.5898672938346863,Doughnut,0.58918696641922,Umbrella,0.586963951587677,Barrel,0.5711150765419006
/m/04hgtk,Human head,Human face,0.8528882265090942,Human eye,0.8124304413795471,Human hair,0.8115745782852173,Human hand,0.800216019153595,Human ear,0.7782652378082275
/m/04kkgm,Bowl,Mixing bowl,0.7159383893013,Bowling equipment,0.7066302299499512,Cricket ball,0.6112464070320129,Balloon,0.5997173190116882,Football,0.5970588326454163
/m/04lvq_,Humidifier,Heater,0.6361083388328552,Hair dryer,0.6208719611167908,Fire hydrant,0.6005205512046814,Hand dryer,0.5929816961288452,Mixer,0.5800803303718567
/m/04m6gz,Porch,Torch,0.6818631291389465,Bench,0.6783016324043274,Peach,0.6244385838508606,Wrench,0.621142566204071,Window,0.5937081575393677
/m/04m9y,Lizard,Ladder,0.6760061979293823,Beard,0.6565685272216797,Leopard,0.6367424130439758,Squid,0.6192736625671387,Squirrel,0.6098113656044006
/m/04p0qw,Billiard table,Coffee table,0.6793231964111328,Kitchen & dining room table,0.6753079891204834,Table tennis racket,0.6594697833061218,Cutting board,0.6544907093048096,Scoreboard,0.6439381837844849
/m/04rmv,Mouse,Computer mouse,0.8557825088500977,Monkey,0.6778128743171692,Window,0.6715570092201233,Dog,0.6465122699737549,Human hand,0.6417343616485596
/m/04tn4x,Swim cap,Swimming pool,0.7637639045715332,Swimwear,0.7546539306640625,Human head,0.643386960029602,Sun hat,0.6432276368141174,Measuring cup,0.6203793883323669
/m/04v6l4,Frying pan,Cooking spray,0.7029000520706177,Food processor,0.6849547624588013,Oven,0.6770138740539551,Serving tray,0.6668503880500793,Cutting board,0.6607716679573059
/m/04vv5k,Snowplow,Snowboard,0.6324720978736877,Snowmobile,0.6098509430885315,Snowman,0.5980891585350037,Pillow,0.5746238827705383,Spoon,0.5555821061134338
/m/04y4h8h,Bathroom cabinet,Bathtub,0.7253381609916687,Filing cabinet,0.7089695930480957,Cabinetry,0.6898487210273743,Waste container,0.6577480435371399,Toilet,0.655808687210083
/m/04ylt,Missile,Rifle,0.7568843960762024,Shotgun,0.6747292280197144,Bomb,0.6348702311515808,Rocket,0.6327503323554993,Handgun,0.6226027011871338
/m/04yqq2,Bust,Bomb,0.605047345161438,Bus,0.5800885558128357,Bull,0.576262354850769,Burrito,0.5538497567176819,Suit,0.5511852502822876
/m/04yx4,Man,Human hand,0.7469793558120728,Human face,0.7460602521896362,Human head,0.7433943748474121,Human eye,0.730441153049469,Human foot,0.7209228873252869
/m/04z4wx,Waffle iron,Waffle,0.8160328269004822,Washing machine,0.5583434104919434,Frying pan,0.547839879989624,Coffee cup,0.5446914434432983,Whisk,0.5312374830245972
/m/04zpv,Milk,Chicken,0.6623230576515198,Bread,0.6354183554649353,Egg,0.6281259655952454,Monkey,0.6265779137611389,Cake,0.6170129776000977
/m/04zwwv,Ring binder,Earring,0.632087230682373,Seat belt,0.6072285175323486,Necklace,0.6002950072288513,Band-aid,0.600143551826477,Tie,0.5958396792411804
/m/05_5p_0,Table tennis racket,Tennis racket,0.9214935302734375,Tennis ball,0.6808093190193176,Billiard table,0.6594697833061218,Training bench,0.5767680406570435,Coffee table,0.5765565037727356
/m/050gv4,Plate,Platter,0.7597761750221252,Chair,0.6416288018226624,Coffee table,0.6379003524780273,Cupboard,0.6346113085746765,Desk,0.626134991645813
/m/050k8,Mobile phone,Corded phone,0.7667373418807983,Microphone,0.6835089921951294,Tablet computer,0.6360385417938232,Headphones,0.6348465085029602,Alarm clock,0.62968510389328
/m/052sf,Mushroom,Houseplant,0.6446390151977539,Bathtub,0.6380118727684021,Cucumber,0.6351016759872437,Zucchini,0.6169654130935669,Shrimp,0.6139114499092102
/m/054_l,Mirror,Goggles,0.6228466033935547,Window,0.6187047362327576,Glasses,0.6155872344970703,Camera,0.6094276309013367,Sunglasses,0.6043536067008972
/m/05441v,Crutch,Wrench,0.7193342447280884,Bench,0.6238325238227844,Stretcher,0.6174414753913879,Torch,0.5944398045539856,Curtain,0.5938960909843445
/m/054fyh,Pitcher (Container),Waste container,0.585717499256134,Mixer,0.5835134387016296,Grinder,0.559076189994812,Stretcher,0.5509815216064453,Printer,0.5499361157417297
/m/054xkw,Personal flotation device,Paddle,0.5811283588409424,Swim cap,0.5667929649353027,Flying disc,0.5591157078742981,Hand dryer,0.5554254055023193,Stationary bicycle,0.5539128184318542
/m/05676x,Pencil case,Pencil sharpener,0.6902112364768982,Pen,0.6585997939109802,Bookcase,0.6340668797492981,Wine glass,0.5854098200798035,Kitchen knife,0.5844117999076843
/m/057cc,Musical keyboard,Computer keyboard,0.7799400091171265,Piano,0.7136886715888977,Guitar,0.6783638000488281,Violin,0.6661210656166077,Microphone,0.6376070380210876
/m/057p5t,Scoreboard,Snowboard,0.7210531830787659,Whiteboard,0.7032901048660278,Cupboard,0.6974548101425171,Surfboard,0.6812605261802673,Skateboard,0.6705301403999329
/m/0584n8,Briefcase,Suitcase,0.7250641584396362,Bookcase,0.710411012172699,Whiteboard,0.6431391835212708,Shorts,0.6299386024475098,Cupboard,0.62156081199646
/m/058qzx,Kitchen knife,Knife,0.7423321604728699,Cutting board,0.6865834593772888,Paper cutter,0.6785663366317749,Pizza cutter,0.6771832704544067,Toothbrush,0.6476759910583496
/m/05bm6,Nail (Construction),Drill (Tool),0.6102578639984131,Human foot,0.5646728277206421,Necklace,0.5574718713760376,Human hand,0.5478246808052063,Snail,0.546612024307251
/m/05ctyq,Tennis ball,Golf ball,0.7600278258323669,Cricket ball,0.7555986046791077,Tennis racket,0.7286761999130249,Rugby ball,0.725832998752594,Table tennis racket,0.6808093190193176
/m/05gqfk,Plastic bag,Handbag,0.7172475457191467,Punching bag,0.6731016635894775,Picnic basket,0.6528741717338562,Waste container,0.6493158936500549,Backpack,0.6347311735153198
/m/05kms,Oboe,Canoe,0.6219531893730164,Mule,0.620445728302002,Owl,0.607296884059906,Vase,0.5992854237556458,Oven,0.5957221388816833
/m/05kyg_,Chest of drawers,Shelf,0.6701059341430664,Closet,0.6484173536300659,Wardrobe,0.630158007144928,Cutting board,0.6267198324203491,Bathroom cabinet,0.6084735989570618
/m/05n4y,Ostrich,Oyster,0.5363250374794006,Otter,0.5170400738716125,Oboe,0.4572564959526062,Oven,0.448790967464447,Owl,0.441854864358902
/m/05r5c,Piano,Violin,0.7573223114013672,Cello,0.7546266913414001,Guitar,0.7357283234596252,Saxophone,0.7221194505691528,Musical keyboard,0.7136886715888977
/m/05r655,Girl,Woman,0.7571542263031006,Doll,0.6655110120773315,Boy,0.6624712347984314,Dog,0.6442171335220337,Human face,0.6396370530128479
/m/05vtc,Potato,Pomegranate,0.703951895236969,Carrot,0.6922776103019714,Tomato,0.6726468205451965,Bottle,0.6414716243743896,Chicken,0.6405009031295776
/m/05w9t9,Hair spray,Cooking spray,0.7454765439033508,Human hair,0.7198246717453003,Hair dryer,0.7184826135635376,Human head,0.593549907207489,Hand dryer,0.5813937783241272
/m/05z55,Pasta,Pizza,0.6638895273208618,Panda,0.6044651865959167,Cheese,0.5899767279624939,Food processor,0.5775363445281982,Tomato,0.5767183303833008
/m/05z6w,Penguin,Porcupine,0.6252769231796265,Spider,0.6068764925003052,Pumpkin,0.602406919002533,Fountain,0.5813411474227905,Pen,0.5809376239776611
/m/05zsy,Pumpkin,Shrimp,0.6550235748291016,Cucumber,0.6268898248672485,Chicken,0.6248993277549744,Sheep,0.6039034724235535,Penguin,0.602406919002533
/m/06__v,Snowboard,Skateboard,0.819665253162384,Surfboard,0.809689998626709,Snowmobile,0.7434367537498474,Scoreboard,0.7210531830787659,Cupboard,0.7013511657714844
/m/06_72j,Digital clock,Wall clock,0.7697051763534546,Alarm clock,0.6944053173065186,Earring,0.5771246552467346,Tablet computer,0.5749084949493408,Light switch,0.5672482848167419
/m/06_fw,Skateboard,Snowboard,0.819665253162384,Surfboard,0.7611640691757202,Roller skates,0.6833227872848511,Scoreboard,0.6705301403999329,Cupboard,0.654379665851593
/m/061_f,Pear,Peach,0.7207409739494324,Grape,0.6564242243766785,Earring,0.6215773224830627,Grapefruit,0.6208614706993103,Pineapple,0.6179735660552979
/m/061hd_,Infant bed,Dog bed,0.7225188612937927,Sofa bed,0.6833394765853882,Bathroom cabinet,0.5754079818725586,Oven,0.5641078948974609,Bidet,0.5584861636161804
/m/0633h,Polar bear,Brown bear,0.741139829158783,Teddy bear,0.6793117523193359,Leopard,0.5973880290985107,Dog,0.582244873046875,Sea lion,0.5800570249557495
/m/063rgb,Mixer,Mixing bowl,0.7681722640991211,Grinder,0.7473479509353638,Heater,0.7002164721488953,Blender,0.6959434747695923,Printer,0.6863060593605042
/m/0642b4,Cupboard,Whiteboard,0.7829262614250183,Surfboard,0.7226859927177429,Snowboard,0.7013511657714844,Scoreboard,0.6974548101425171,Cutting board,0.6935468316078186
/m/065h6l,Jacuzzi,Bathtub,0.6503115892410278,Swimming pool,0.6183671951293945,Swimwear,0.5987579226493835,Jacket,0.5739184021949768,Zucchini,0.5680701732635498
/m/0663v,Pizza,Pizza cutter,0.7281168103218079,Pasta,0.6638895273208618,Chicken,0.634428083896637,Pig,0.618416428565979,Cheese,0.6153563261032104
/m/068zj,Pig,Dog,0.6878544688224792,Egg,0.6486911773681641,Pizza,0.618416428565979,Lion,0.6181241869926453,Tiger,0.6155248880386353
/m/06c54,Rifle,Missile,0.7568843960762024,Shotgun,0.7521100640296936,Handgun,0.7277070879936218,Knife,0.7112797498703003,Sword,0.6652723550796509
/m/06c7f7,Lipstick,Chopsticks,0.6621546745300293,Toothbrush,0.6253615617752075,Perfume,0.6100365519523621,Headphones,0.6094237565994263,Cake,0.5954775810241699
/m/06j2d,Raven,Rabbit,0.6264415979385376,Raccoon,0.6192551255226135,Rifle,0.5758392810821533,Hammer,0.5754379630088806,Lion,0.5719318389892578
/m/06k2mb,High heels,Human foot,0.7044097781181335,Woman,0.6794049143791199,Human leg,0.6693388819694519,Human head,0.6645187139511108,Human hand,0.6530857086181641
/m/06l9r,Red panda,Panda,0.7416893839836121,Leopard,0.6012377738952637,Dog bed,0.575555682182312,Teddy bear,0.5727716684341431,Dog,0.5668129920959473
/m/06m11,Rose,Lily,0.5725536346435547,Dress,0.5494548678398132,Doll,0.5487196445465088,Dog,0.5478652119636536,Woman,0.545877993106842
/m/06mf6,Rabbit,Elephant,0.6615114808082581,Parrot,0.656738817691803,Goat,0.6430609822273254,Bidet,0.6320254802703857,Raven,0.6264415979385376
/m/06ncr,Saxophone,Cello,0.7329522371292114,Violin,0.7249332070350647,Piano,0.7221194505691528,Microphone,0.7087810039520264,Guitar,0.6812916994094849
/m/06nrc,Shotgun,Handgun,0.8213270902633667,Rifle,0.7521100640296936,Missile,0.6747292280197144,Spatula,0.6661702394485474,Sword,0.6394280791282654
/m/06pcq,Submarine sandwich,Swimwear,0.5768066048622131,Shrimp,0.5748578310012817,Submarine,0.572035551071167,Sushi,0.549748420715332,Spider,0.538075864315033
/m/06y5r,Sword,Skull,0.7009667754173279,Knife,0.6878718733787537,Rifle,0.6652723550796509,Snake,0.651650607585907,Squid,0.6400107741355896
/m/06z37_,Picture frame,Camera,0.7157040238380432,Window,0.6471733450889587,Human face,0.6464832425117493,Human eye,0.6192639470100403,Door handle,0.6106719374656677
/m/07030,Sushi,Shrimp,0.597889244556427,Salad,0.592532217502594,Cheese,0.5756189227104187,Hamburger,0.5705987811088562,Pizza,0.5662059783935547
/m/0703r8,Loveseat,Closet,0.5921471118927002,Chair,0.577155590057373,Suitcase,0.5728257894515991,Suit,0.5676282048225403,Seat belt,0.564384400844574
/m/071p9,Ski,Jet ski,0.8200235366821289,Snowboard,0.6400919556617737,Tire,0.5948660969734192,Snowmobile,0.5932809114456177,Train,0.5881944894790649
/m/071qp,Squirrel,Squid,0.6877054572105408,Snake,0.6870453357696533,Snail,0.6627029180526733,Skull,0.6478367447853088,Scorpion,0.6432708501815796
/m/073bxn,Tripod,Isopod,0.6862326860427856,Ipod,0.6168540120124817,Teapot,0.5485848188400269,Band-aid,0.5454462766647339,Camera,0.5437315702438354
/m/073g6,Stethoscope,Stool,0.6142468452453613,Treadmill,0.6105840802192688,Microphone,0.6077443361282349,Helicopter,0.6030901670455933,Headphones,0.6007311940193176
/m/074d1,Submarine,Dinosaur,0.6778721809387207,Skyscraper,0.6264917850494385,Swimwear,0.6205646395683289,Missile,0.6163519620895386,Rifle,0.5961490273475647
