FileName,ImageID,Status,Caption,Error
open_images_train_3170d2b791fc7385_80.ogg,3170d2b791fc7385,ok,In this image in the center there is a turtle on the stone and the background is blurry.,
open_images_train_68350aea185eb2b4_0.ogg,68350aea185eb2b4,ok,"In this picture we can see the water, rocks, stones and a total is in the top left corner of the picture we can see a green leaf.",
open_images_train_0ff01489e29e8264_36.ogg,0ff01489e29e8264,ok,"On person hand, we can see a tortoise.",
open_images_train_214be86bbee865e7_35.ogg,214be86bbee865e7,ok,This picture contains turtle and we said that we see a green color above it. In the background we see small stones.,
open_images_train_0f1fec254c2a79fc_75.ogg,0f1fec254c2a79fc,ok,This image is taken outdoors. In this image the background is blurred. On the right side of the image there is a tortoise. In the middle of the image there is a spider web.,
open_images_train_a4c1a42769fdc737_75.ogg,a4c1a42769fdc737,ok,this image is taken in the sea at the bottom of the image there are many coral roofs in the water in the middle of the image there is a turtle in the sea,
open_images_train_1a414f8b7a494398_27.ogg,1a414f8b7a494398,ok,"Here in this picture, we can see a glowed-up view of the top place, present on the ground, and you can see grass present on the ground, and in the front we can see leaves in blurry manner.",
open_images_train_2469e79a8da555a8_77.ogg,2469e79a8da555a8,ok,"In this picture we can see two turtles on wooden logs, planks and the water.",
open_images_train_269c10c49c69dd75_6.ogg,269c10c49c69dd75,ok,"This image I can see in the middle, it looks like there are turtles.",
open_images_train_6c00d5b5db73f1e7_58.ogg,6c00d5b5db73f1e7,ok,In this maze there is a lizard in the middle beside it there is a small crocodile on the right side top there is a stone on the stone there are small plants at the bottom it looks like a water,
open_images_train_034a7ebcad8dcaf6_68.ogg,034a7ebcad8dcaf6,ok,On the left you can see the hand of a person holding a food item and feeding a turtle standing on the ground and you can see there are some food items lying on the ground in the background. You can see the cloth.,
open_images_train_0b11c1416d211954_74.ogg,0b11c1416d211954,ok,"In the center of the picture there is a tortoise, the picture is an animated image. On the tortoise there are some objects.",
open_images_train_0bb5d1ee9c4a2fb3_93.ogg,0bb5d1ee9c4a2fb3,ok,In this image there are two tortoises on the path.,
open_images_train_11b3d9953b89e2bc_65.ogg,11b3d9953b89e2bc,ok,In this image we can see a paper crafting of tortoise and turtle and crab on a surface and background is dark.,
open_images_train_3ca7fd52529bcd3e_8.ogg,3ca7fd52529bcd3e,ok,This is a black and white image in this image we can see turtles and we can see the coral reefs,
open_images_train_19ac8ab5a9152778_86.ogg,19ac8ab5a9152778,ok,"In this image, there are two tortas. In this image, there's a wooden bowl. In this image, there's food in the bowl. In this image, there's a wooden object towards the top of the image. In this image, there's dried grass.",
open_images_train_5aef0c87a3cce8e2_43.ogg,5aef0c87a3cce8e2,ok,there is water also there are fishes in the water on the right side there is a tortoise on a rock,
open_images_train_910782518c86a3f7_0.ogg,910782518c86a3f7,ok,"This is a picture of our poster, we can see two toys, on the left side of the picture there is something written.",
open_images_train_fdceea5fc22f7af3_117.ogg,fdceea5fc22f7af3,ok,"In this image there is a paper, there is a tortoise drawing, and there is a drawing, tortoise, there is a text.",
open_images_train_158815b3dcff22ab_59.ogg,158815b3dcff22ab,ok,In the middle of the image we can see the turtles in a row. On the top and bottom of the image we can see water.,
open_images_train_85bdc72624fdb1c1_59.ogg,85bdc72624fdb1c1,ok,In this image we can see a tortoise on the ground,
open_images_train_29320bb5e64b9956_92.ogg,29320bb5e64b9956,ok,"This image consists of artificial turtles on the ground, in the background there are many cars parked and we can see the stones on the ground.",
open_images_train_68ed5b9966629f2f_43.ogg,68ed5b9966629f2f,ok,In this image we can see a tortoise on a cloth. In the background it is blue.,
open_images_train_0977d3df7b0a9c76_73.ogg,0977d3df7b0a9c76,ok,In this image in front there is a draggled lizard having some food. At the bottom of the image there is a mud.,
open_images_train_724c22ee4d2b0d1f_68.ogg,724c22ee4d2b0d1f,ok,In this picture we can see a total-like object in the foreground. We can see an object which seems to be the ground.,
open_images_train_e92b0f022901e180_21.ogg,e92b0f022901e180,ok,"In this image I can see a woman smiling, visible on the left side and she is looking at a tortoise visible on the right side.",
open_images_train_13df5c4badd472af_78.ogg,13df5c4badd472af,ok,In this image I can see the drawing of the tortoise and its shell on the cream colored paper and I can see something is written to the bottom of the image.,
open_images_train_fd809cec2280aaf5_26.ogg,fd809cec2280aaf5,ok,In this picture I can see a turtoise in front and I see number of stones and I see that it is blurred in the background,
open_images_train_0b1ab6c323e33b29_65.ogg,0b1ab6c323e33b29,ok,In this image we can see a tortoise on the grass and the background is blared.,
open_images_train_acf8dc103af35d9c_43.ogg,acf8dc103af35d9c,ok,In this image we can see a presence hand with ring on the finger. Also there is a dot wires on the finger. In the background there is grass on the ground and it is looking blur in the background.,
open_images_train_dae0a5c3dcfd55b6_26.ogg,dae0a5c3dcfd55b6,ok,I see this is a collage image and I see totals and I see the green color thing over here and I see the colorful hearts in this image.,
open_images_train_87b71db0541bc2c3_88.ogg,87b71db0541bc2c3,ok,As we can see in the image there is a totise with brown color on the ground.,
open_images_train_87b71db0541bc2c3_26.ogg,87b71db0541bc2c3,ok,"In this image, I see a turtle which is on the sand.",
open_images_train_87b71db0541bc2c3_24.ogg,87b71db0541bc2c3,ok,In this picture we can see a turtle on the sand.,
open_images_train_87b71db0541bc2c3_77.ogg,87b71db0541bc2c3,ok,In this picture we can see a land of sand where we have some particles over it and a total on it.,
open_images_train_87b71db0541bc2c3_85.ogg,87b71db0541bc2c3,ok,"In this image, I can see a turtle on ground.",
open_images_train_4aa6903a2e0551bc_102.ogg,4aa6903a2e0551bc,ok,picture there are two toys on a broken tree trunk which is on the water and there are some other objects in the background.,
open_images_train_a89359cae6a4d51e_60.ogg,a89359cae6a4d51e,ok,"In this image we can see a turtoise on a wooden log, we can also see some branches of a tree and a wooden log in a water body.",
open_images_train_3594b0e4397827fb_17.ogg,3594b0e4397827fb,ok,"In this image, I can see the tortoise on the grass and the tortoise is in black and brown color and the grass is in green color.",
open_images_train_0e925854d6044fcd_54.ogg,0e925854d6044fcd,ok,see one object look like rock look like rocks we can see one object look like rocks and there are so one green object and there are some objects on the top and bottom right side corner of the image there are two objects on the,
open_images_train_01db270c6d7b7717_61.ogg,01db270c6d7b7717,ok,they may we can see a water above the water I thought I use is swimming,
open_images_train_f104a51a3b46ac1b_105.ogg,f104a51a3b46ac1b,ok,In this image you can see some creatures which are in the color of black or on the ground.,
open_images_train_ebeebb74869d76a4_39.ogg,ebeebb74869d76a4,ok,"In this picture, we can observe a shell of a turtle which is in brown and yellow color. It is in the hand of a human. We can observe a tree. In the background, there are some plants and dried leaves on the ground.",
open_images_train_70c1670ea82974a2_61.ogg,70c1670ea82974a2,ok,"In the middle of the main there is air tartar ice, behind the tartar ice there is grass.",
open_images_train_01896daaa5e4d5ee_23.ogg,01896daaa5e4d5ee,ok,In this image we can see tortoise and in between the tortoise we can see a leaf.,
open_images_train_0c72b8b95ca44b5a_62.ogg,0c72b8b95ca44b5a,ok,In this picture we can see some text and a few reptile images.,
open_images_train_0a7e8109d6aa72fd_85.ogg,0a7e8109d6aa72fd,ok,"In this image I can see a turtle and number of fishes in the background. I can see color of this turtle is white, cream and brown.",
open_images_train_87ad637fbb955e27_14.ogg,87ad637fbb955e27,ok,"In this image, there is a tortoise. In the background, there is a wall.",
open_images_train_1aad462eb0c1e200_24.ogg,1aad462eb0c1e200,ok,Here we can see a tortoise and a mud,
open_images_train_1ebf426cd99c5076_34.ogg,1ebf426cd99c5076,ok,"In this image, in the center there are two turtles, at the bottom there is sand and there is a board on the left side of the image, there is a pole and in the background there is some stone.",
open_images_train_105c9f7a3eea3e27_6.ogg,105c9f7a3eea3e27,ok,These are the two animated pictures. At the bottom it is in the shape of tortoise.,
open_images_train_d128410f3ae9e1f8_97.ogg,d128410f3ae9e1f8,ok,"you can see if your tortoise is in the water, it is in brown and black color, water is in blue and green color.",
open_images_train_130a1c00e296867d_45.ogg,130a1c00e296867d,ok,This is our tortoise which is placed on the table. This table is dark green in color. Here is a person standing. This looks like a bucket. The background looks white in color.,
open_images_train_b8477316d82fb8ad_92.ogg,b8477316d82fb8ad,ok,This image consists of a turtle on the rock. At the bottom there is water. The turtle is in black color.,
open_images_train_56351056a6d3e4f6_10.ogg,56351056a6d3e4f6,ok,In this image we can see the floor and we can see the pictures of tortoise and there are some dry leaves and we can see some grass.,
open_images_train_0fe024d128a39e3d_64.ogg,0fe024d128a39e3d,ok,"In this picture, there is a tall toy who is walking on the ground, beside that we can see the green grass. In the top right corner, there is a hut, beside that we can see the board. On the left, we can see table and chairs under the shed, in the background we can see trees, plants, grass and monument. In the top left corner, there is a sky.",
open_images_train_484cad3c73fbae34_32.ogg,484cad3c73fbae34,ok,"In this image I can see a tortoise on the ground, around this I can see the grass and few plants.",
open_images_train_c725b5bd4ab6087c_74.ogg,c725b5bd4ab6087c,ok,The picture consists of a turtle on the floor.,
open_images_train_0a7a517438aebe93_69.ogg,0a7a517438aebe93,ok,In this village there is a tortoise and an animal on the grassland having plants.,
open_images_train_9674fb52f3b76150_92.ogg,9674fb52f3b76150,ok,This image consists of a turtle in brown color. At the bottom there is green grass.,
open_images_train_b218f0f922612739_82.ogg,b218f0f922612739,ok,"In this image, there is a hand of a person holding a tortoise in the hand. There is a watch to the wrist. To the left, there is a leg of a person. In the background, there are plants.",
open_images_train_09c417df1f4a87ff_27.ogg,09c417df1f4a87ff,ok,Here in this picture we can see a tomb twice present on the ground over there and in front of it we can see a box having some wood in it and besides that we can see a wooden plank present and in the front we can see a railing and a tree present over there,
open_images_train_8c18d18d5a3494af_27.ogg,8c18d18d5a3494af,ok,"Here in this picture, we can see a tortoise floating in the water over there.",
open_images_train_23c872cf1024350d_102.ogg,23c872cf1024350d,ok,There is a tortoise which is in water.,
open_images_train_17a4e7c349403648_22.ogg,17a4e7c349403648,ok,"This picture we can see a tortoise on the path, there are few stones and some leaves in the background.",
open_images_train_b6818c319d486988_91.ogg,b6818c319d486988,ok,"In the foreground of the image there is a statue of an animal, in the background of the image there are houses, there are people standing, there is a wall, at the top of the image there is sky, to the left side of the image there is a railing.",
open_images_train_c5b9865589b88c89_92.ogg,c5b9865589b88c89,ok,This image consists of a turtle in the hand of a person. The background is blue in color. The turtle is in black color.,
open_images_train_d1f7a1e44af56c29_85.ogg,d1f7a1e44af56c29,ok,In this image I can see number of mistakes and few white and brown color things. I can also see green leaves on the top side of the image.,
open_images_train_26002065441ffc08_22.ogg,26002065441ffc08,ok,"In this picture we can see a tortoise, there are few plants, we can see a person holding a camera and standing, there are few plants and trees in the background.",
open_images_train_2ab53dc953c24dc0_33.ogg,2ab53dc953c24dc0,ok,"This picture is an edited picture in this image. There is a tortoise. At the bottom, there is grass. At the plants, there is grass.",
open_images_train_897ac7bd3f1a5871_107.ogg,897ac7bd3f1a5871,ok,"In this image we can see a tortoise on the rock, you can see what happened.",
open_images_train_93648de1f3df469e_65.ogg,93648de1f3df469e,ok,"In this image we can see two tortoises, on the surface we can see two trees and the water.",
open_images_train_4eb96147d20f40ae_104.ogg,4eb96147d20f40ae,ok,In this image we can see your turtle and we can also see this office.,
open_images_train_934ba2ea5d9a3ebf_63.ogg,934ba2ea5d9a3ebf,ok,In this image you can see the painting and there is a tortoise and the text written on it and there is a background with the design.,
open_images_train_0104146871fa5798_72.ogg,0104146871fa5798,ok,"In this image you can see a tortoise on a wood log placed in water, in the background you can see branches of a tree.",
open_images_train_d8eaee0dde5ebd43_18.ogg,d8eaee0dde5ebd43,ok,"In this image we can see a turtle, here is a monster face, here is some object, here is the water.",
open_images_train_1d0c67ba554d52e5_39.ogg,1d0c67ba554d52e5,ok,"This picture is a collage of three images, the first image, there is a girl wearing pink color dress standing on the floor, the second image there are legs of the girl, and a tall toys here, and the third picture we can observe shoes of the girl.",
open_images_train_0cae671efbcb6619_78.ogg,0cae671efbcb6619,ok,In this image I can see a turtle which is black and yellow in color on the branch of the tree and in the background I can see the water and few plants.,
open_images_train_32619121b4f252a8_58.ogg,32619121b4f252a8,ok,"In this image, there is a tree trunk in the water. On it, there are small tortoises. At the bottom, there is grass. In the middle, there is water.",
open_images_train_1d23cd7288a8355c_75.ogg,1d23cd7288a8355c,ok,"This image is taken outdoors at the bottom of the image, there is a ground, in the middle of the image there is a tortoise on the ground.",
open_images_train_3ba4cb0a5184527d_81.ogg,3ba4cb0a5184527d,ok,"In the center of the image, we can see a lady wearing glasses and holding a tortoise in the background. There are some other people and we can see tortoise. At the bottom, there is water and a wall.",
open_images_train_06c2372fb9bad10e_67.ogg,06c2372fb9bad10e,ok,"On the left side of the image, there is water and on the right side of the image, on the seashore, there is a tortoise in the background, there are trees, top of the image, there is sky with clouds.",
open_images_train_628eed5f73788106_68.ogg,628eed5f73788106,ok,This is a zoomed in picture. On the left there is art or toys. Seems to be standing on a wooden object which is in the water world.,
open_images_train_2b6838c97555c5c0_12.ogg,2b6838c97555c5c0,ok,In this image we can see a black colored turtle on the ground and this part of the image is blurred.,
open_images_train_079b7bc7757b08b4_11.ogg,079b7bc7757b08b4,ok,In this image we can see a tortoise on the ground.,
open_images_train_3d90db6deba70248_27.ogg,3d90db6deba70248,ok,"Here in this picture we can see a dot-toys present on the ground, which is really going to be a soldier.",
open_images_train_cc1dc20475c50d84_58.ogg,cc1dc20475c50d84,ok,on this way there is a rabbit lying on the floor in front of it there is a small tortoise in the background there is a door on the left side top there is a switchboard,
open_images_train_33a01b3cbed4b9c6_1.ogg,33a01b3cbed4b9c6,ok,"In this picture you can see a turtle eating something, at the bottom there are some stones, you can see plants in the background.",
open_images_train_f68b4da5840860d6_28.ogg,f68b4da5840860d6,ok,In the middle of the image there is a tortoise walking on a rock which is beside which is beside stones this wall is attached to the glass windows beside this wall there is wooden surface and the background is black,
open_images_train_6db4c0d4b062f981_71.ogg,6db4c0d4b062f981,ok,this picture we can see tortoise on the ground in the background we can see threes,
open_images_train_10c039c36de2d01a_46.ogg,10c039c36de2d01a,ok,"In the foreground of this image, there is a skeleton of a tortoise on the brown floor.",
open_images_train_80e890cb6e443457_26.ogg,80e890cb6e443457,ok,I see that this image is of brown and white in color and I see that there is a bird over here which is of black and brown in color and it is on a cloth and I see that it is,
open_images_train_fe3a22d7fa02939a_69.ogg,fe3a22d7fa02939a,ok,"In this amazement, bird standing on the grassland and a few plants on it. Bird is of different colors.",
open_images_train_e757e1a08a31ac44_32.ogg,e757e1a08a31ac44,ok,Here I can see a bird on a plant. This is in black and white colours. Here I can see the green coloured leaves under stems.,
open_images_train_4e18be59fdf7fcaa_104.ogg,4e18be59fdf7fcaa,ok,In this image we can see our poster with some images and text.,
open_images_train_5fc23f1cfe7947dc_51.ogg,5fc23f1cfe7947dc,ok,"In this image, there is a board on the grass. In the background, images blurred.",
open_images_train_e5b707645454bc6b_32.ogg,e5b707645454bc6b,ok,"In the middle of this image there is a bird in the water, in the top right hand corner",
open_images_train_36465c6043377cb4_69.ogg,36465c6043377cb4,ok,"In this image, there is a bird, one hundred and object. Background, there are plants having leaves, bottom of the image, there are plants having flowers.",
open_images_train_842d1c6a1494c279_0.ogg,842d1c6a1494c279,ok,"In this picture we can see a bird, which is in black and white colour and we can see the dried leaves on the ground. It seems like a bird is holding an insect with its beak.",
open_images_train_9ccba768808ae065_6.ogg,9ccba768808ae065,ok,"This image I can see a body sitting on the branch of a tree, it is in black and white color.",
open_images_train_01ea9a8b4e79b2d7_45.ogg,01ea9a8b4e79b2d7,ok,In this image I can see a bird standing. This is the grass which is green in color.,
open_images_train_9eeaabb2306cf7d3_85.ogg,9eeaabb2306cf7d3,ok,"In this image I can see a black color of bird, I can see ground with grass.",
open_images_train_9eeaabb2306cf7d3_26.ogg,9eeaabb2306cf7d3,ok,In this image I see a bird which is of black and white color and it is on the grass.,
open_images_train_9eeaabb2306cf7d3_77.ogg,9eeaabb2306cf7d3,ok,In this picture you can see a grass and some pole or plate and here it is a crow standing on this grass.,
open_images_train_9eeaabb2306cf7d3_24.ogg,9eeaabb2306cf7d3,ok,In this picture we can see a bird on the ground and this is the grass.,
open_images_train_9eeaabb2306cf7d3_49.ogg,9eeaabb2306cf7d3,ok,In the image there is a bird standing on the ground. The bird is having black and white feathers and black and white beak. The ground is covered with grass.,
open_images_train_45d00eb8457694e2_2.ogg,45d00eb8457694e2,ok,In the picture there are paintings of crows and other bird standing on the branch of a tree. In the picture there are paintings of crows and other bird standing on the branch of a,
open_images_train_e0e1e4b58ccc943e_27.ogg,e0e1e4b58ccc943e,ok,Here in this picture we can see a bird on a plant over there.,
open_images_train_71b8e90a0037927d_51.ogg,71b8e90a0037927d,ok,in this image we can see some leaves there is a ball in the middle of the image in the background the image is blurred,
open_images_train_0312e6aaf61e9aca_40.ogg,0312e6aaf61e9aca,ok,In this image we can see picture of birds on the back of tree and on the land. What all the image? Some text is written.,
open_images_train_00c4288add401893_51.ogg,00c4288add401893,ok,"In this image we can see some trees, their boards in the middle of the image, there are some plants on the left side of the image.",
open_images_train_ee2d8624f854d4d1_69.ogg,ee2d8624f854d4d1,ok,"In this image, a bird is standing on the land, which is covered with the snow. There is some grass on the land. The background is blur.",
open_images_train_b817443bce632aba_96.ogg,b817443bce632aba,ok,"These are black and white color, but it's on the lamp.",
open_images_train_5f0dd4c2af5438d2_100.ogg,5f0dd4c2af5438d2,ok,In this picture there is a bird in the center of the image which is black and white in color and there are pebbles at the top side of the image.,
open_images_train_8d9b42313013a87c_87.ogg,8d9b42313013a87c,ok,In this picture we can see a bird on the stem of the tree.,
open_images_train_1686c3ffa964227f_14.ogg,1686c3ffa964227f,ok,"In this maze, there is a bird on a wooden surface. In the background there is grassland.",
open_images_train_a9f95f44602fe624_91.ogg,a9f95f44602fe624,ok,"In the center of the image there is a bird on a tree branch, in the background of the image there are leaves.",
open_images_train_ed4e25972497b8cd_67.ogg,ed4e25972497b8cd,ok,"The image, there is a stem with leaves, branch with leaves and also there is a bird on the branch and there is a bird background.",
open_images_train_b72bb255b1adb8fc_81.ogg,b72bb255b1adb8fc,ok,In the centre of the image we can see a bird on the ground covered with grass and in the background there are pillars and rocks.,
open_images_train_6fa53463933802a3_71.ogg,6fa53463933802a3,ok,In this picture we can see a board and grass and in the background we can see a rock.,
open_images_train_5372da25cf29706f_43.ogg,5372da25cf29706f,ok,"There is a wall, on the wall there is a painting of a bird and something is written. Also there are pipes with a box on the wall.",
open_images_train_e8ecc40d9536e4f5_97.ogg,e8ecc40d9536e4f5,ok,In this image I can see a bird on the tree. The bird is in black and right color background is blue too.,
open_images_train_3f83f2e508eb0343_75.ogg,3f83f2e508eb0343,ok,This image is taken outdoors. In this image the background is a little blurred. The background is a little green in color. At the bottom of the image there is a rock. In the middle of the image there is a bird on the rock.,
open_images_train_c23f54ced061cc12_80.ogg,c23f54ced061cc12,ok,In this image in the center there is a bird standing on a stem of a tree in the background is blurry.,
open_images_train_997c54e6f035e28e_90.ogg,997c54e6f035e28e,ok,"In the picture we can see a bird sitting on the plant. The bird is black, white and some parts of blue in color. In the background we can see a grass surface which is not clearly visible.",
open_images_train_8122d89f6808fd24_37.ogg,8122d89f6808fd24,ok,"This picture shows a bird on the rock and we see grass and a tree branch. The bird is white, black and blue in color.",
open_images_train_cd67dc99738e4327_33.ogg,cd67dc99738e4327,ok,"In this picture there is a bird standing under wooden object and the bird is in black, white and blue color. At the bottom left there is a plant, at the back the image is blurry.",
open_images_train_8afac939d6c46eb2_91.ogg,8afac939d6c46eb2,ok,"In this image we can see a crow on the grass and white color surface. In the background of the image there are trees, there is a rope.",
open_images_train_5ed67b9fbcd14461_83.ogg,5ed67b9fbcd14461,ok,image there is a turtle in under the water,
open_images_train_b06ffe5e6b57d3c8_78.ogg,b06ffe5e6b57d3c8,ok,"In this image I can see the water, few turtles which are black in color, the water, nipping colored surface and a few leaves of plants which are green in color.",
open_images_train_9e991f1fdafe853a_91.ogg,9e991f1fdafe853a,ok,In this image we can see water animals on the seashore in the background of the image there is water,
open_images_train_b32aa6c131e5b407_3.ogg,b32aa6c131e5b407,ok,"In this image, I can see tortoise in the water.",
open_images_train_1404113c33b155ca_58.ogg,1404113c33b155ca,ok,In this image there is a tortoise in the inverted direction,
open_images_train_11899718f876c0a3_19.ogg,11899718f876c0a3,ok,"In this picture there is a turtle in the center which is placed on the road towards the left, there is a man giving the ingestion to the turtle and there is another woman holding the turtle.",
open_images_train_7f1f4e841336e045_16.ogg,7f1f4e841336e045,ok,"In this image we can see many fishes, there is a turtle in the image, we can see few rocks in the image.",
open_images_train_9cc3836e517e7881_46.ogg,9cc3836e517e7881,ok,In the foreground of this image it seems like a turtle on a mesh which is on a white sand.,
open_images_train_347f651d7c9d0dda_53.ogg,347f651d7c9d0dda,ok,And image in the center we can see your two persons are standing and they are in different costumes and they are holding some objects and the man holding and they are holding some objects like in which we can see turtle and fish.,
open_images_train_9e508437c7289492_53.ogg,9e508437c7289492,ok,center of the image. We can see the water in the background. We can see stones and a few other objects.,
open_images_train_10bc2f4354cad463_107.ogg,10bc2f4354cad463,ok,"In this image you can see totals on the sand, you can see trees in the sky.",
open_images_train_b14fd119556c51a9_6.ogg,b14fd119556c51a9,ok,picture I can see a tortoise in the water,
open_images_train_92cc178b99434eca_4.ogg,92cc178b99434eca,ok,In the full round I can see four tortoises in the water. This one is taken maybe in the ocean.,
open_images_train_a13707e5ade414ab_21.ogg,a13707e5ade414ab,ok,"In this image, I can see a mammal in the water.",
open_images_train_99ecccefe99a0c47_4.ogg,99ecccefe99a0c47,ok,In the full round I can see a shoal of fishes and a tortoise in the water at the bottom I can see a group of people are holding mobiles in their hand.,
open_images_train_b820a5ef9bfd4a2a_32.ogg,b820a5ef9bfd4a2a,ok,In this image I can see a tortoise. The background is in black colour.,
open_images_train_9883b6f20cd757f0_63.ogg,9883b6f20cd757f0,ok,In this image we can see tortoise in underwater environment.,
open_images_train_b0e4bdbc4c71f7bd_22.ogg,b0e4bdbc4c71f7bd,ok,Here we can see tortoise and some grass throughout the image.,
open_images_train_5d822dc1a3406654_106.ogg,5d822dc1a3406654,ok,We can see some turtles and rogues under the water.,
open_images_train_0d69b443f346c5e3_85.ogg,0d69b443f346c5e3,ok,"In this image I can see a white and black color turtoise. I can also see green color, sea, plants and in background I can see number of fishes.",
open_images_train_297e34e09dad10b3_73.ogg,297e34e09dad10b3,ok,I think it's image or there is a sea torch and some objects in the water.,
open_images_train_28343d4fd9c2b89d_92.ogg,28343d4fd9c2b89d,ok,this image is clicked in an ocean there are two persons in this image to the left the man is holding a camera at the bottom there is a turtle and there are plants in the water,
open_images_train_945fbbb15c7b7724_39.ogg,945fbbb15c7b7724,ok,"In this picture, we can observe paper on which there is a topic printed in blue and black colors. There are three images which are images of water.",
open_images_train_043a17d31d115f3a_80.ogg,043a17d31d115f3a,ok,In this image in the center there are turtles on the sand.,
open_images_train_168a6b7bea180827_14.ogg,168a6b7bea180827,ok,in this mess there is a tortoise in the water in the background there are sheep plants,
open_images_train_2ee35a9b78b46155_56.ogg,2ee35a9b78b46155,ok,in the picture I can see the tortoise on the sand,
open_images_train_07458491c99a3f8f_95.ogg,07458491c99a3f8f,ok,In this image there is a tortoise. Below the tortoise there are water.,
open_images_train_41dfcd1ceba48370_111.ogg,41dfcd1ceba48370,ok,In this picture we can see two small tortoise on the salty ground.,
open_images_train_12a22b9de6c9c998_78.ogg,12a22b9de6c9c998,ok,In this image I can see the picture of a tortoise which is under the water and I can see the tortoise is black and brown in color and I can see the water is blue in color.,
open_images_train_241bc3343a9b9e2d_65.ogg,241bc3343a9b9e2d,ok,In this way we can see a tortoise in the water.,
open_images_train_04c22cce8d91f0eb_73.ogg,04c22cce8d91f0eb,ok,"In this image there are depictions of turtles on the wall, in the bottom of the image there is a floor.",
open_images_train_750b5bfcb8b3145c_90.ogg,750b5bfcb8b3145c,ok,In the picture we can see inside the water with a tortoise and some water stones and sand in it.,
open_images_train_016069aff58bdd22_95.ogg,016069aff58bdd22,ok,In this image the result auto is in the water.,
open_images_train_5aa5da88caebc7eb_3.ogg,5aa5da88caebc7eb,ok,In this image I can see turtles swimming in the water. There are rocks and plants at the back.,
open_images_train_faf92422f4786f75_94.ogg,faf92422f4786f75,ok,"The image there is a tortoise swimming in the water, in the back there are aquatic plants.",
open_images_train_60c83a82141a9626_4.ogg,60c83a82141a9626,ok,"In this image I can see a turtle in the water, this mistake may be in the ocean during night.",
open_images_train_19d0622f7717cc9a_48.ogg,19d0622f7717cc9a,ok,Here we can see Tato is in the water.,
open_images_train_c4963d0eb4e09775_28.ogg,c4963d0eb4e09775,ok,There is water in the water near a wet mud.,
open_images_train_72f987b6b058a821_53.ogg,72f987b6b058a821,ok,You can see one tortoise in the water which is in the water and we can see tortoises in green and black color in the background and we can see the blue color in the background.,
open_images_train_641a8862e552c74f_54.ogg,641a8862e552c74f,ok,see one screen we can see some we can see we can see the poster look like a screen and there is and there is one two toys and some fishes on under the water on the screens and under some text and some text and images on the screen,
open_images_train_a9699626b510dd5c_21.ogg,a9699626b510dd5c,ok,in this image there are the 3 persons who are playing a game on the left side middle a person wearing a blue t-shirt going to kick a ball and there is a grass on the ground and the person with blue color t-shirt wearing a band on his hand and in front of her there is a person wearing a voice shirt on the shirt there is a t-number written on that in front of him there is a person with white t-shirt and in the background of the image there are some trees in front of the tree there is a fence,
open_images_train_8dbaceb031bbeb62_32.ogg,8dbaceb031bbeb62,ok,"This is a playing ground. Here I can see two boys wearing t-shirts, shorts and playing the football. In the background there is a net and many trees. I can see the grass on the ground.",
open_images_train_a7c511db8b22d0c0_101.ogg,a7c511db8b22d0c0,ok,"This measure is very, very clean, good ball in the ground and there is a good ball behind that we can shift ball and some banners too and some banners and touch it to the small fence.",
open_images_train_20915347bc240365_32.ogg,20915347bc240365,ok,"In this image I can see two women wearing t-shirts, shoes and laying on the floor. Beside there is a ball. It seems like they are playing a game. In the background I can see a blue coloured curtain and wall. On the right side there is a green coloured board.",
open_images_train_7dc9b06ebd434c17_21.ogg,7dc9b06ebd434c17,ok,This image consists of a main road of the center and there is a building on the middle on the right side there is another building visible and there are some car park on the road on the left side a man walking on the divider and the two person playing with a ball and there is a choice visible on the middle and there is a signboard visible on the right side corner.,
open_images_train_8cd526b97b92a671_38.ogg,8cd526b97b92a671,ok,"Here there is a fence, trees and buildings. Thanks for watching.",
open_images_train_0fe2b3965ea16530_34.ogg,0fe2b3965ea16530,ok,"In this image there are two women who are playing football. At the bottom there is grass and in the background there is a wall, fence and a boat.",
open_images_train_9a2f1c0609cd49de_86.ogg,9a2f1c0609cd49de,ok,"This image, they are plants towards the top of the image. This image, they are a group of audience. This image, they are staircase. This image, they are boards. This image, they're stitched on the board. This image, there's a man sitting on the chair, is holding an object. This image, there's a man standing, is taking a photograph. This image, there's a net towards the right of the image. This image, there's a ball. This image, there's grass towards the bottom of the image. This image, they are three men playing football.",
open_images_train_d8f87e528f9a71a2_39.ogg,d8f87e528f9a71a2,ok,"In this picture there is a man holding a ball in his hands, he is wearing gloves, he is running in the ground, in the background there is a woman standing and watching, near the railing, we can observe some trees and houses in the background.",
open_images_train_bf0aac5e78540d98_85.ogg,bf0aac5e78540d98,ok,In this image I can see a man in football jersey. I can also see a football in his hand. In the background I can see stadium.,
open_images_train_28644a1f2bc7ab51_10.ogg,28644a1f2bc7ab51,ok,In this image we can see some people playing on the ground and some people wearing sports dress and playing on the ground and there is a ball.,
open_images_train_b2ad747d19f6c537_5.ogg,b2ad747d19f6c537,ok,"In the given image we can say that there are many people in the ground and there is a building, a pool and a cloudy sky.",
open_images_train_1471781fcbcb3242_88.ogg,1471781fcbcb3242,ok,"As you can see in the image, there is a boy playing with a ball on grass and behind the boy there is a car.",
open_images_train_9a4bec19e06d03d6_94.ogg,9a4bec19e06d03d6,ok,In the image there are few persons playing football on the grasslands and in the back there is a fence with trees behind it,
