ClassName,Human_LabelName,ImageID,Caption
/m/011k07,/m/011k07,39d61edaf10e5031,"In this image we can see a person and the tortoise in the water, in the background there are fishers."
/m/011k07,/m/0120dh,39d61edaf10e5031,"In this image we can see a person and the tortoise in the water, in the background there are fishers."
/m/011k07,/m/011k07,be57fa47885d2777,"In this image you can see three turtles are standing on the ground, this is mistaken during the day."
/m/011k07,/m/0120dh,be57fa47885d2777,"In this image you can see three turtles are standing on the ground, this is mistaken during the day."
/m/011k07,/m/011k07,7c11892e9c9f92bf,In this image I can see a turtle in the center and on the top of this image I can see a grass.
/m/011k07,/m/0120dh,7c11892e9c9f92bf,In this image I can see a turtle in the center and on the top of this image I can see a grass.
/m/011k07,/m/011k07,11aee55a81e0ad66,This image is taken outdoors At the bottom of the image there is a ground with grass on it The very low the image there is a tortoise on the ground There are a few flowers
/m/011k07,/m/011k07,7e4b0cc97ebb74ac,in this picture I can see women in front and I see a soft toy near to her and I see that she is smiling in the background I see few more soft toys and I see few people
/m/011k07,/m/011k07,eccb6ce7dbdeacf3,"In the future, I can see a girl is sitting on a yellow color object. In the background, I can see trees, children, a bench, the sky and some other objects."
/m/011k07,/m/0dzct,eccb6ce7dbdeacf3,"In the future, I can see a girl is sitting on a yellow color object. In the background, I can see trees, children, a bench, the sky and some other objects."
/m/011k07,/m/011k07,b21f15eb652969a2,In this picture I can see the door twice in the back there is a wall on the left and there is a black pipe
/m/011k07,/m/0120dh,b21f15eb652969a2,In this picture I can see the door twice in the back there is a wall on the left and there is a black pipe
/m/011k07,/m/011k07,f8a1dbb7b9bd99ba,"In this image, there are tortoises on your land, on the bottom left there is text."
/m/011k07,/m/011k07,df695229692d3f6f,"In this image I can see a turtle moving in the water, these are the tiny fishes, this water looks green in color."
/m/011k07,/m/011k07,06b104c8d7261e8f,In this image we can see tortoise on the grass.
/m/011k07,/m/011k07,98662debef480954,The picture I can see is a tortoise and there is an object in front of it and there is something written in the left corner and there are some other objects in the right corner.
/m/011k07,/m/0120dh,98662debef480954,The picture I can see is a tortoise and there is an object in front of it and there is something written in the left corner and there are some other objects in the right corner.
/m/011k07,/m/011k07,61d24d6de0a1e2a8,in this image I see the building and I see something is painted on this wall and I see the windows over here and I see the plant over here I can also see the path and the fencing over here
/m/011k07,/m/011k07,c72a5b7c6302ab73,"In the centre of the image, a total is there. On the right side of the image, we can see some rocks. In the back of the image, we can see some stones, dry leaves, ground."
/m/011k07,/m/0120dh,c72a5b7c6302ab73,"In the centre of the image, a total is there. On the right side of the image, we can see some rocks. In the back of the image, we can see some stones, dry leaves, ground."
/m/011k07,/m/011k07,3b980daed2d955c0,There is a tortoise swimming in the water.
/m/011k07,/m/011k07,19aaeb0db8722820,In this image I can see the turtle on the ash color surface. On the turtle I can see some objects and light and there is a blood background.
/m/011k07,/m/0120dh,19aaeb0db8722820,In this image I can see the turtle on the ash color surface. On the turtle I can see some objects and light and there is a blood background.
/m/011k07,/m/011k07,e718bcc8f02c1e47,In this image I can see the totois which is in brown and grey colour. To the side I can see the mud and plants.
/m/011k07,/m/011k07,1dde50e30ac622f1,In this image there is a tortoise.
/m/011k07,/m/0120dh,1dde50e30ac622f1,In this image there is a tortoise.
/m/011k07,/m/011k07,2d0a75d5d4025fc0,This image I can see in the middle is a tortoise At the bottom there is a grass
/m/011k07,/m/011k07,163b84f7081d5c3b,"In this image, there is an aquarium with water, aquarium stones and two turtles in it. The aquarium is placed on the wooden table."
/m/011k07,/m/011k07,12bc9c089ae77a28,In this picture there is a tortoise in the center of the image in the water and there are aquatic plants around the area of the image.
/m/011k07,/m/0120dh,12bc9c089ae77a28,In this picture there is a tortoise in the center of the image in the water and there are aquatic plants around the area of the image.
/m/011k07,/m/011k07,1929762c6a0ca165,In this image we can see a tortoise on the ground and plants.
/m/011k07,/m/011k07,0ea648a7f83b44d2,"In front of the image there are two totals. Behind them there are nocks, trees, metal rod fence and a wall. On the left side of the image there is a tree."
/m/011k07,/m/011k07,2a12497b1c21973a,"image, you can see the water and there is a tortoise on the rocks and in the back of the image is dark."
/m/011k07,/m/0120dh,2a12497b1c21973a,"image, you can see the water and there is a tortoise on the rocks and in the back of the image is dark."
/m/011k07,/m/011k07,072d39ea0460b920,This image we can see a tortoise on the sand.
/m/011k07,/m/011k07,068f726d48db0e81,With wooden surface we can see a tortoise facing towards the right side of the image.
/m/011k07,/m/011k07,754897674b753f1f,In this image we can see it all ties in the water.
/m/011k07,/m/0120dh,754897674b753f1f,In this image we can see it all ties in the water.
/m/011k07,/m/011k07,645c17e809f9f39a,In this image we can see a turtle on the wooden surface. We can also see some leaves and water.
/m/011k07,/m/0120dh,645c17e809f9f39a,In this image we can see a turtle on the wooden surface. We can also see some leaves and water.
/m/011k07,/m/011k07,b37d860c8d967430,here in this picture we can see a tie to present on the neck of a person
/m/011k07,/m/0dzct,b37d860c8d967430,here in this picture we can see a tie to present on the neck of a person
/m/011k07,/m/011k07,e82fc928f856914e,"In this image we can see some trotoise on the ground, we can also see some stones, plants and a group of plants."
/m/011k07,/m/0120dh,e82fc928f856914e,"In this image we can see some trotoise on the ground, we can also see some stones, plants and a group of plants."
/m/011k07,/m/011k07,738fa4db125c4054,"image there is a tortoise, vegetables and grassland is covered with grass near the tortoise there are vegetables"
/m/011k07,/m/011k07,5cfcb7a716a0c16a,"In the picture we can see a palm of a portion, on it we can see a tortoise which is very small and to the finger of a portion we can see a ring to it."
/m/011k07,/m/0120dh,5cfcb7a716a0c16a,"In the picture we can see a palm of a portion, on it we can see a tortoise which is very small and to the finger of a portion we can see a ring to it."
/m/011k07,/m/011k07,ebeeeae6ee2524c3,"in the foreground of the picture there is a person holding a tortoise and there are stones and a water body in the center of the picture there are stones, shrubs and canal in the background there are trees, fencing and bridge"
/m/011k07,/m/0dzf4,ebeeeae6ee2524c3,"in the foreground of the picture there is a person holding a tortoise and there are stones and a water body in the center of the picture there are stones, shrubs and canal in the background there are trees, fencing and bridge"
/m/011k07,/m/011k07,86df3dc64c3edcd3,In the picture we can see 6 images. In the first image we can see a turtle on some small rocks. In the second image we can see a turtle on the black colour cloth. In the third image we can see a turtle holding a person holding a turtle with hand. In the fourth image we can see a shadow of a turtle. In the fourth image we can see a person holding a turtle. In the sixth image we can see a turtle in the water.
/m/011k07,/m/011k07,e78ed7a45e4a854e,in the picture we can see the total on the mud surface
/m/011k07,/m/011k07,3ecb1ee3352a7b66,In this image there is a tortoise in the water. Under the water there are plants. On the left side of the image there is some text.
/m/011k07,/m/0120dh,3ecb1ee3352a7b66,In this image there is a tortoise in the water. Under the water there are plants. On the left side of the image there is some text.
/m/011k07,/m/011k07,90df428c10047cc9,And as you can see our daughter is on the sun and white color background.
/m/011k07,/m/0120dh,90df428c10047cc9,And as you can see our daughter is on the sun and white color background.
/m/011k07,/m/011k07,4cf07c41ed32c369,"In this picture you can see some problems here, there is a turtle here, in the background there is a rock."
/m/011k07,/m/0120dh,4cf07c41ed32c369,"In this picture you can see some problems here, there is a turtle here, in the background there is a rock."
/m/011k07,/m/011k07,1b57425d92493586,"In the switcher, there is a turntable in the center of the image on the lock and there is a cleaner in the background area of the image."
/m/011k07,/m/0120dh,1b57425d92493586,"In the switcher, there is a turntable in the center of the image on the lock and there is a cleaner in the background area of the image."
/m/011k07,/m/011k07,811bc98715a5c83f,"This picture seems to be clicked outside on the left, we can see the tortoise seems to be walking on the ground. In the background we can see the sand on the ground."
/m/011k07,/m/0120dh,811bc98715a5c83f,"This picture seems to be clicked outside on the left, we can see the tortoise seems to be walking on the ground. In the background we can see the sand on the ground."
/m/011k07,/m/011k07,123190b5af92230a,In this image I can see the water and a turtle which is black and ash in color on the ground. In the background I can see some grass which is green in color and few trees.
/m/011k07,/m/011k07,3170d2b791fc7385,In this image in the center there is a turtle on the stone and the background is blurry.
/m/011k07,/m/011k07,68350aea185eb2b4,"In this picture we can see the water, rocks, stones and a total is in the top left corner of the picture we can see a green leaf."
/m/011k07,/m/0120dh,68350aea185eb2b4,"In this picture we can see the water, rocks, stones and a total is in the top left corner of the picture we can see a green leaf."
/m/011k07,/m/011k07,0ff01489e29e8264,"On person hand, we can see a tortoise."
/m/011k07,/m/0120dh,0ff01489e29e8264,"On person hand, we can see a tortoise."
/m/011k07,/m/011k07,214be86bbee865e7,This picture contains turtle and we said that we see a green color above it. In the background we see small stones.
/m/011k07,/m/0120dh,214be86bbee865e7,This picture contains turtle and we said that we see a green color above it. In the background we see small stones.
/m/011k07,/m/011k07,0f1fec254c2a79fc,This image is taken outdoors. In this image the background is blurred. On the right side of the image there is a tortoise. In the middle of the image there is a spider web.
/m/011k07,/m/011k07,a4c1a42769fdc737,this image is taken in the sea at the bottom of the image there are many coral roofs in the water in the middle of the image there is a turtle in the sea
/m/011k07,/m/0120dh,a4c1a42769fdc737,this image is taken in the sea at the bottom of the image there are many coral roofs in the water in the middle of the image there is a turtle in the sea
/m/011k07,/m/011k07,1a414f8b7a494398,"Here in this picture, we can see a glowed-up view of the top place, present on the ground, and you can see grass present on the ground, and in the front we can see leaves in blurry manner."
/m/011k07,/m/011k07,2469e79a8da555a8,"In this picture we can see two turtles on wooden logs, planks and the water."
/m/011k07,/m/0120dh,2469e79a8da555a8,"In this picture we can see two turtles on wooden logs, planks and the water."
/m/011k07,/m/011k07,269c10c49c69dd75,"This image I can see in the middle, it looks like there are turtles."
/m/011k07,/m/0120dh,269c10c49c69dd75,"This image I can see in the middle, it looks like there are turtles."
/m/011k07,/m/011k07,6c00d5b5db73f1e7,In this maze there is a lizard in the middle beside it there is a small crocodile on the right side top there is a stone on the stone there are small plants at the bottom it looks like a water
/m/011k07,/m/0120dh,6c00d5b5db73f1e7,In this maze there is a lizard in the middle beside it there is a small crocodile on the right side top there is a stone on the stone there are small plants at the bottom it looks like a water
/m/011k07,/m/011k07,034a7ebcad8dcaf6,On the left you can see the hand of a person holding a food item and feeding a turtle standing on the ground and you can see there are some food items lying on the ground in the background. You can see the cloth.
/m/011k07,/m/011k07,0b11c1416d211954,"In the center of the picture there is a tortoise, the picture is an animated image. On the tortoise there are some objects."
/m/011k07,/m/011k07,0bb5d1ee9c4a2fb3,In this image there are two tortoises on the path.
/m/011k07,/m/011k07,11b3d9953b89e2bc,In this image we can see a paper crafting of tortoise and turtle and crab on a surface and background is dark.
/m/011k07,/m/0120dh,11b3d9953b89e2bc,In this image we can see a paper crafting of tortoise and turtle and crab on a surface and background is dark.
/m/011k07,/m/011k07,3ca7fd52529bcd3e,This is a black and white image in this image we can see turtles and we can see the coral reefs
/m/011k07,/m/0120dh,3ca7fd52529bcd3e,This is a black and white image in this image we can see turtles and we can see the coral reefs
/m/011k07,/m/011k07,19ac8ab5a9152778,"In this image, there are two tortas. In this image, there's a wooden bowl. In this image, there's food in the bowl. In this image, there's a wooden object towards the top of the image. In this image, there's dried grass."
/m/011k07,/m/011k07,5aef0c87a3cce8e2,there is water also there are fishes in the water on the right side there is a tortoise on a rock
/m/011k07,/m/0120dh,5aef0c87a3cce8e2,there is water also there are fishes in the water on the right side there is a tortoise on a rock
/m/011k07,/m/011k07,910782518c86a3f7,"This is a picture of our poster, we can see two toys, on the left side of the picture there is something written."
/m/011k07,/m/0120dh,910782518c86a3f7,"This is a picture of our poster, we can see two toys, on the left side of the picture there is something written."
/m/011k07,/m/011k07,fdceea5fc22f7af3,"In this image there is a paper, there is a tortoise drawing, and there is a drawing, tortoise, there is a text."
/m/011k07,/m/0120dh,fdceea5fc22f7af3,"In this image there is a paper, there is a tortoise drawing, and there is a drawing, tortoise, there is a text."
/m/011k07,/m/011k07,158815b3dcff22ab,In the middle of the image we can see the turtles in a row. On the top and bottom of the image we can see water.
/m/011k07,/m/0120dh,158815b3dcff22ab,In the middle of the image we can see the turtles in a row. On the top and bottom of the image we can see water.
/m/011k07,/m/011k07,85bdc72624fdb1c1,In this image we can see a tortoise on the ground
/m/011k07,/m/0120dh,85bdc72624fdb1c1,In this image we can see a tortoise on the ground
/m/011k07,/m/011k07,29320bb5e64b9956,"This image consists of artificial turtles on the ground, in the background there are many cars parked and we can see the stones on the ground."
/m/011k07,/m/0120dh,29320bb5e64b9956,"This image consists of artificial turtles on the ground, in the background there are many cars parked and we can see the stones on the ground."
/m/011k07,/m/083wq,29320bb5e64b9956,"This image consists of artificial turtles on the ground, in the background there are many cars parked and we can see the stones on the ground."
/m/011k07,/m/0h2r6,29320bb5e64b9956,"This image consists of artificial turtles on the ground, in the background there are many cars parked and we can see the stones on the ground."
/m/011k07,/m/0h9mv,29320bb5e64b9956,"This image consists of artificial turtles on the ground, in the background there are many cars parked and we can see the stones on the ground."
/m/011k07,/m/011k07,68ed5b9966629f2f,In this image we can see a tortoise on a cloth. In the background it is blue.
/m/011k07,/m/0120dh,68ed5b9966629f2f,In this image we can see a tortoise on a cloth. In the background it is blue.
/m/011k07,/m/011k07,0977d3df7b0a9c76,In this image in front there is a draggled lizard having some food. At the bottom of the image there is a mud.
/m/011k07,/m/011k07,724c22ee4d2b0d1f,In this picture we can see a total-like object in the foreground. We can see an object which seems to be the ground.
/m/011k07,/m/011k07,e92b0f022901e180,"In this image I can see a woman smiling, visible on the left side and she is looking at a tortoise visible on the right side."
/m/011k07,/m/0120dh,e92b0f022901e180,"In this image I can see a woman smiling, visible on the left side and she is looking at a tortoise visible on the right side."
/m/011k07,/m/0dzct,e92b0f022901e180,"In this image I can see a woman smiling, visible on the left side and she is looking at a tortoise visible on the right side."
/m/011k07,/m/011k07,13df5c4badd472af,In this image I can see the drawing of the tortoise and its shell on the cream colored paper and I can see something is written to the bottom of the image.
/m/011k07,/m/011k07,fd809cec2280aaf5,In this picture I can see a turtoise in front and I see number of stones and I see that it is blurred in the background
/m/011k07,/m/0120dh,fd809cec2280aaf5,In this picture I can see a turtoise in front and I see number of stones and I see that it is blurred in the background
/m/011k07,/m/011k07,0b1ab6c323e33b29,In this image we can see a tortoise on the grass and the background is blared.
/m/011k07,/m/011k07,acf8dc103af35d9c,In this image we can see a presence hand with ring on the finger. Also there is a dot wires on the finger. In the background there is grass on the ground and it is looking blur in the background.
/m/011k07,/m/0120dh,acf8dc103af35d9c,In this image we can see a presence hand with ring on the finger. Also there is a dot wires on the finger. In the background there is grass on the ground and it is looking blur in the background.
/m/011k07,/m/011k07,dae0a5c3dcfd55b6,I see this is a collage image and I see totals and I see the green color thing over here and I see the colorful hearts in this image.
/m/011k07,/m/011k07,87b71db0541bc2c3,As we can see in the image there is a totise with brown color on the ground.
/m/011k07,/m/0120dh,87b71db0541bc2c3,As we can see in the image there is a totise with brown color on the ground.
/m/011k07,/m/011k07,4aa6903a2e0551bc,picture there are two toys on a broken tree trunk which is on the water and there are some other objects in the background.
/m/011k07,/m/0120dh,4aa6903a2e0551bc,picture there are two toys on a broken tree trunk which is on the water and there are some other objects in the background.
/m/011k07,/m/011k07,a89359cae6a4d51e,"In this image we can see a turtoise on a wooden log, we can also see some branches of a tree and a wooden log in a water body."
/m/011k07,/m/011k07,3594b0e4397827fb,"In this image, I can see the tortoise on the grass and the tortoise is in black and brown color and the grass is in green color."
/m/011k07,/m/011k07,0e925854d6044fcd,see one object look like rock look like rocks we can see one object look like rocks and there are so one green object and there are some objects on the top and bottom right side corner of the image there are two objects on the
/m/011k07,/m/011k07,01db270c6d7b7717,they may we can see a water above the water I thought I use is swimming
/m/011k07,/m/011k07,f104a51a3b46ac1b,In this image you can see some creatures which are in the color of black or on the ground.
/m/011k07,/m/011k07,ebeebb74869d76a4,"In this picture, we can observe a shell of a turtle which is in brown and yellow color. It is in the hand of a human. We can observe a tree. In the background, there are some plants and dried leaves on the ground."
/m/011k07,/m/011k07,70c1670ea82974a2,"In the middle of the main there is air tartar ice, behind the tartar ice there is grass."
/m/011k07,/m/0120dh,70c1670ea82974a2,"In the middle of the main there is air tartar ice, behind the tartar ice there is grass."
/m/011k07,/m/011k07,01896daaa5e4d5ee,In this image we can see tortoise and in between the tortoise we can see a leaf.
/m/011k07,/m/011k07,0c72b8b95ca44b5a,In this picture we can see some text and a few reptile images.
/m/011k07,/m/0120dh,0c72b8b95ca44b5a,In this picture we can see some text and a few reptile images.
/m/011k07,/m/011k07,0a7e8109d6aa72fd,"In this image I can see a turtle and number of fishes in the background. I can see color of this turtle is white, cream and brown."
/m/011k07,/m/0120dh,0a7e8109d6aa72fd,"In this image I can see a turtle and number of fishes in the background. I can see color of this turtle is white, cream and brown."
/m/011k07,/m/011k07,87ad637fbb955e27,"In this image, there is a tortoise. In the background, there is a wall."
/m/011k07,/m/011k07,1aad462eb0c1e200,Here we can see a tortoise and a mud
/m/011k07,/m/011k07,1ebf426cd99c5076,"In this image, in the center there are two turtles, at the bottom there is sand and there is a board on the left side of the image, there is a pole and in the background there is some stone."
/m/011k07,/m/011k07,105c9f7a3eea3e27,These are the two animated pictures. At the bottom it is in the shape of tortoise.
/m/011k07,/m/011k07,d128410f3ae9e1f8,"you can see if your tortoise is in the water, it is in brown and black color, water is in blue and green color."
/m/011k07,/m/0120dh,d128410f3ae9e1f8,"you can see if your tortoise is in the water, it is in brown and black color, water is in blue and green color."
/m/011k07,/m/011k07,130a1c00e296867d,This is our tortoise which is placed on the table. This table is dark green in color. Here is a person standing. This looks like a bucket. The background looks white in color.
/m/011k07,/m/011k07,b8477316d82fb8ad,This image consists of a turtle on the rock. At the bottom there is water. The turtle is in black color.
/m/011k07,/m/0120dh,b8477316d82fb8ad,This image consists of a turtle on the rock. At the bottom there is water. The turtle is in black color.
/m/011k07,/m/011k07,56351056a6d3e4f6,In this image we can see the floor and we can see the pictures of tortoise and there are some dry leaves and we can see some grass.
/m/011k07,/m/011k07,0fe024d128a39e3d,"In this picture, there is a tall toy who is walking on the ground, beside that we can see the green grass. In the top right corner, there is a hut, beside that we can see the board. On the left, we can see table and chairs under the shed, in the background we can see trees, plants, grass and monument. In the top left corner, there is a sky."
/m/011k07,/m/011k07,484cad3c73fbae34,"In this image I can see a tortoise on the ground, around this I can see the grass and few plants."
/m/011k07,/m/011k07,c725b5bd4ab6087c,The picture consists of a turtle on the floor.
/m/011k07,/m/011k07,0a7a517438aebe93,In this village there is a tortoise and an animal on the grassland having plants.
/m/011k07,/m/011k07,9674fb52f3b76150,This image consists of a turtle in brown color. At the bottom there is green grass.
/m/011k07,/m/011k07,b218f0f922612739,"In this image, there is a hand of a person holding a tortoise in the hand. There is a watch to the wrist. To the left, there is a leg of a person. In the background, there are plants."
/m/011k07,/m/011k07,09c417df1f4a87ff,Here in this picture we can see a tomb twice present on the ground over there and in front of it we can see a box having some wood in it and besides that we can see a wooden plank present and in the front we can see a railing and a tree present over there
/m/011k07,/m/0120dh,09c417df1f4a87ff,Here in this picture we can see a tomb twice present on the ground over there and in front of it we can see a box having some wood in it and besides that we can see a wooden plank present and in the front we can see a railing and a tree present over there
/m/011k07,/m/011k07,8c18d18d5a3494af,"Here in this picture, we can see a tortoise floating in the water over there."
/m/011k07,/m/0120dh,8c18d18d5a3494af,"Here in this picture, we can see a tortoise floating in the water over there."
/m/011k07,/m/011k07,23c872cf1024350d,There is a tortoise which is in water.
/m/011k07,/m/0120dh,23c872cf1024350d,There is a tortoise which is in water.
/m/011k07,/m/011k07,17a4e7c349403648,"This picture we can see a tortoise on the path, there are few stones and some leaves in the background."
/m/011k07,/m/0120dh,17a4e7c349403648,"This picture we can see a tortoise on the path, there are few stones and some leaves in the background."
/m/011k07,/m/011k07,b6818c319d486988,"In the foreground of the image there is a statue of an animal, in the background of the image there are houses, there are people standing, there is a wall, at the top of the image there is sky, to the left side of the image there is a railing."
/m/011k07,/m/011k07,c5b9865589b88c89,This image consists of a turtle in the hand of a person. The background is blue in color. The turtle is in black color.
/m/011k07,/m/0120dh,c5b9865589b88c89,This image consists of a turtle in the hand of a person. The background is blue in color. The turtle is in black color.
/m/011k07,/m/011k07,d1f7a1e44af56c29,In this image I can see number of mistakes and few white and brown color things. I can also see green leaves on the top side of the image.
/m/011k07,/m/0120dh,d1f7a1e44af56c29,In this image I can see number of mistakes and few white and brown color things. I can also see green leaves on the top side of the image.
/m/011k07,/m/011k07,26002065441ffc08,"In this picture we can see a tortoise, there are few plants, we can see a person holding a camera and standing, there are few plants and trees in the background."
/m/011k07,/m/011k07,2ab53dc953c24dc0,"This picture is an edited picture in this image. There is a tortoise. At the bottom, there is grass. At the plants, there is grass."
/m/011k07,/m/011k07,897ac7bd3f1a5871,"In this image we can see a tortoise on the rock, you can see what happened."
/m/011k07,/m/011k07,93648de1f3df469e,"In this image we can see two tortoises, on the surface we can see two trees and the water."
/m/011k07,/m/0120dh,93648de1f3df469e,"In this image we can see two tortoises, on the surface we can see two trees and the water."
/m/011k07,/m/011k07,4eb96147d20f40ae,In this image we can see your turtle and we can also see this office.
/m/011k07,/m/011k07,934ba2ea5d9a3ebf,In this image you can see the painting and there is a tortoise and the text written on it and there is a background with the design.
/m/011k07,/m/011k07,0104146871fa5798,"In this image you can see a tortoise on a wood log placed in water, in the background you can see branches of a tree."
/m/011k07,/m/0120dh,0104146871fa5798,"In this image you can see a tortoise on a wood log placed in water, in the background you can see branches of a tree."
/m/011k07,/m/011k07,d8eaee0dde5ebd43,"In this image we can see a turtle, here is a monster face, here is some object, here is the water."
/m/011k07,/m/0120dh,d8eaee0dde5ebd43,"In this image we can see a turtle, here is a monster face, here is some object, here is the water."
/m/011k07,/m/011k07,1d0c67ba554d52e5,"This picture is a collage of three images, the first image, there is a girl wearing pink color dress standing on the floor, the second image there are legs of the girl, and a tall toys here, and the third picture we can observe shoes of the girl."
/m/011k07,/m/011k07,0cae671efbcb6619,In this image I can see a turtle which is black and yellow in color on the branch of the tree and in the background I can see the water and few plants.
/m/011k07,/m/0120dh,0cae671efbcb6619,In this image I can see a turtle which is black and yellow in color on the branch of the tree and in the background I can see the water and few plants.
/m/011k07,/m/011k07,32619121b4f252a8,"In this image, there is a tree trunk in the water. On it, there are small tortoises. At the bottom, there is grass. In the middle, there is water."
/m/011k07,/m/0120dh,32619121b4f252a8,"In this image, there is a tree trunk in the water. On it, there are small tortoises. At the bottom, there is grass. In the middle, there is water."
/m/011k07,/m/011k07,1d23cd7288a8355c,"This image is taken outdoors at the bottom of the image, there is a ground, in the middle of the image there is a tortoise on the ground."
/m/011k07,/m/011k07,3ba4cb0a5184527d,"In the center of the image, we can see a lady wearing glasses and holding a tortoise in the background. There are some other people and we can see tortoise. At the bottom, there is water and a wall."
/m/011k07,/m/0120dh,3ba4cb0a5184527d,"In the center of the image, we can see a lady wearing glasses and holding a tortoise in the background. There are some other people and we can see tortoise. At the bottom, there is water and a wall."
/m/011k07,/m/017ftj,3ba4cb0a5184527d,"In the center of the image, we can see a lady wearing glasses and holding a tortoise in the background. There are some other people and we can see tortoise. At the bottom, there is water and a wall."
/m/011k07,/m/02_n6y,3ba4cb0a5184527d,"In the center of the image, we can see a lady wearing glasses and holding a tortoise in the background. There are some other people and we can see tortoise. At the bottom, there is water and a wall."
/m/011k07,/m/0dzct,3ba4cb0a5184527d,"In the center of the image, we can see a lady wearing glasses and holding a tortoise in the background. There are some other people and we can see tortoise. At the bottom, there is water and a wall."
/m/011k07,/m/0jyfg,3ba4cb0a5184527d,"In the center of the image, we can see a lady wearing glasses and holding a tortoise in the background. There are some other people and we can see tortoise. At the bottom, there is water and a wall."
/m/011k07,/m/011k07,06c2372fb9bad10e,"On the left side of the image, there is water and on the right side of the image, on the seashore, there is a tortoise in the background, there are trees, top of the image, there is sky with clouds."
/m/011k07,/m/0120dh,06c2372fb9bad10e,"On the left side of the image, there is water and on the right side of the image, on the seashore, there is a tortoise in the background, there are trees, top of the image, there is sky with clouds."
/m/011k07,/m/011k07,628eed5f73788106,This is a zoomed in picture. On the left there is art or toys. Seems to be standing on a wooden object which is in the water world.
/m/011k07,/m/0120dh,628eed5f73788106,This is a zoomed in picture. On the left there is art or toys. Seems to be standing on a wooden object which is in the water world.
/m/011k07,/m/011k07,2b6838c97555c5c0,In this image we can see a black colored turtle on the ground and this part of the image is blurred.
/m/011k07,/m/0120dh,2b6838c97555c5c0,In this image we can see a black colored turtle on the ground and this part of the image is blurred.
/m/011k07,/m/011k07,079b7bc7757b08b4,In this image we can see a tortoise on the ground.
/m/011k07,/m/011k07,3d90db6deba70248,"Here in this picture we can see a dot-toys present on the ground, which is really going to be a soldier."
/m/011k07,/m/011k07,cc1dc20475c50d84,on this way there is a rabbit lying on the floor in front of it there is a small tortoise in the background there is a door on the left side top there is a switchboard
/m/011k07,/m/0120dh,cc1dc20475c50d84,on this way there is a rabbit lying on the floor in front of it there is a small tortoise in the background there is a door on the left side top there is a switchboard
/m/011k07,/m/011k07,33a01b3cbed4b9c6,"In this picture you can see a turtle eating something, at the bottom there are some stones, you can see plants in the background."
/m/011k07,/m/011k07,f68b4da5840860d6,In the middle of the image there is a tortoise walking on a rock which is beside which is beside stones this wall is attached to the glass windows beside this wall there is wooden surface and the background is black
/m/011k07,/m/011k07,6db4c0d4b062f981,this picture we can see tortoise on the ground in the background we can see threes
/m/011k07,/m/0120dh,6db4c0d4b062f981,this picture we can see tortoise on the ground in the background we can see threes
/m/011k07,/m/011k07,10c039c36de2d01a,"In the foreground of this image, there is a skeleton of a tortoise on the brown floor."
/m/012074,/m/012074,80e890cb6e443457,I see that this image is of brown and white in color and I see that there is a bird over here which is of black and brown in color and it is on a cloth and I see that it is
/m/012074,/m/06j2d,80e890cb6e443457,I see that this image is of brown and white in color and I see that there is a bird over here which is of black and brown in color and it is on a cloth and I see that it is
/m/012074,/m/012074,fe3a22d7fa02939a,"In this amazement, bird standing on the grassland and a few plants on it. Bird is of different colors."
/m/012074,/m/012074,e757e1a08a31ac44,Here I can see a bird on a plant. This is in black and white colours. Here I can see the green coloured leaves under stems.
/m/012074,/m/012074,4e18be59fdf7fcaa,In this image we can see our poster with some images and text.
/m/012074,/m/012074,5fc23f1cfe7947dc,"In this image, there is a board on the grass. In the background, images blurred."
/m/012074,/m/012074,e5b707645454bc6b,"In the middle of this image there is a bird in the water, in the top right hand corner"
/m/012074,/m/09ddx,e5b707645454bc6b,"In the middle of this image there is a bird in the water, in the top right hand corner"
/m/012074,/m/012074,36465c6043377cb4,"In this image, there is a bird, one hundred and object. Background, there are plants having leaves, bottom of the image, there are plants having flowers."
/m/012074,/m/012074,842d1c6a1494c279,"In this picture we can see a bird, which is in black and white colour and we can see the dried leaves on the ground. It seems like a bird is holding an insect with its beak."
/m/012074,/m/012074,9ccba768808ae065,"This image I can see a body sitting on the branch of a tree, it is in black and white color."
/m/012074,/m/012074,01ea9a8b4e79b2d7,In this image I can see a bird standing. This is the grass which is green in color.
/m/012074,/m/012074,9eeaabb2306cf7d3,"In this image I can see a black color of bird, I can see ground with grass."
/m/012074,/m/012074,45d00eb8457694e2,In the picture there are paintings of crows and other bird standing on the branch of a tree. In the picture there are paintings of crows and other bird standing on the branch of a
/m/012074,/m/012074,e0e1e4b58ccc943e,Here in this picture we can see a bird on a plant over there.
/m/012074,/m/012074,71b8e90a0037927d,in this image we can see some leaves there is a ball in the middle of the image in the background the image is blurred
/m/012074,/m/012074,0312e6aaf61e9aca,In this image we can see picture of birds on the back of tree and on the land. What all the image? Some text is written.
/m/012074,/m/012074,00c4288add401893,"In this image we can see some trees, their boards in the middle of the image, there are some plants on the left side of the image."
/m/012074,/m/09csl,00c4288add401893,"In this image we can see some trees, their boards in the middle of the image, there are some plants on the left side of the image."
/m/012074,/m/0f6wt,00c4288add401893,"In this image we can see some trees, their boards in the middle of the image, there are some plants on the left side of the image."
/m/012074,/m/012074,ee2d8624f854d4d1,"In this image, a bird is standing on the land, which is covered with the snow. There is some grass on the land. The background is blur."
/m/012074,/m/012074,b817443bce632aba,"These are black and white color, but it's on the lamp."
